0.1456462,7,0.01
0.1844503,13,0.255
0.1673909,7,0.4980859375
0.1428427,20,0.0657171630859
0.2871977,20,0.499730834961
0.1465004,10,0.0105383300781
0.1442809,17,0.010478515625
0.1395534,7,0.163723144531
0.144495,20,0.0119140625
0.1440419,7,0.286701660156
0.141822,7,0.113763122559
0.1455647,14,0.0100598144531
0.1404852,7,0.205997009277
0.1416568,16,0.0793249511719
0.1394442,10,0.107766723633
0.1392046,12,0.0829736328125
0.1377694,11,0.0903308105469
0.1404825,11,0.104417114258
0.2009291,20,0.173323364258
0.1400456,8,0.158758544922
0.139226,18,0.0479522705078
0.1409502,9,0.0772763061523
0.1516933,7,0.390464782715
0.1393298,14,0.0655377197266
0.254952,11,0.499072875977
0.1395873,12,0.0651937866211
0.1388256,16,0.0491186523437
0.1388771,19,0.0451110839844
0.1387096,17,0.0494177246094
0.1388641,15,0.0549057006836
0.1394546,17,0.04923828125
0.1395295,11,0.0787567138672
0.141948,8,0.215193481445
0.1412267,10,0.152164001465
0.1395756,19,0.0450213623047
0.1390154,15,0.0576123046875
0.1394536,13,0.0769174194336
0.1387871,16,0.0540533447266
0.1395523,16,0.0522589111328
0.1391998,18,0.0491635131836
0.1390849,15,0.0583001708984
0.1397538,8,0.134174804688
0.1390861,13,0.0615301513672
0.1395513,7,0.175850524902
0.1392704,11,0.0866073608398
0.138905,15,0.0571636962891
0.1384164,19,0.0428680419922
0.1391477,19,0.0435409545898
0.1389363,19,0.0433166503906
0.1400839,19,0.0455596923828
0.139472,15,0.0562664794922
0.1394291,13,0.0605133056641
0.1394265,16,0.0512719726562
0.1392,11,0.0793099975586
0.1385322,10,0.0970001220703
0.1386299,10,0.0990637207031
0.1389226,10,0.0949664306641
0.1385546,10,0.101605834961
0.1391936,10,0.102323608398
0.1394411,11,0.0934710693359
0.138384,10,0.0988095092773
0.1394293,10,0.105015258789
0.1400769,11,0.0918859863281
0.1391768,18,0.0470550537109
0.1385047,15,0.0610067749023
0.1394179,14,0.061201171875
0.1397049,15,0.0569393920898
0.1401378,10,0.118862304687
0.1394746,20,0.0426586914063
0.1395552,20,0.040625
0.1393646,17,0.0470849609375
0.1400586,11,0.0904205322266
0.1387255,14,0.0611413574219
0.1388539,14,0.0616497802734
0.1389819,14,0.0622030639648
0.1385431,14,0.0629357910156
0.1386672,14,0.0604086303711
0.1387582,14,0.0624273681641
0.1384595,14,0.0641918945313
0.1392037,14,0.0639974975586
0.1393241,14,0.0637432861328
0.1390796,14,0.0578515625
0.1386985,14,0.0647601318359
0.1388668,13,0.0650891113281
0.1399603,14,0.0601245117188
0.138712,14,0.065986328125
0.139013,14,0.0652087402344
0.1393443,14,0.0634442138672
0.1391495,13,0.0716687011719
0.1386,14,0.0619189453125
0.1392445,14,0.0606329345703
0.1395074,14,0.0675863647461
0.139861,14,0.0588684082031
0.1440307,7,0.0561169433594
0.1388423,13,0.0691564941406
