0.2029043,7,0.01
0.2197514,13,0.255
0.2599189,20,0.496141967773
0.2112259,7,0.4980859375
0.2054765,20,0.0119140625
0.2036895,10,0.0105383300781
0.2029023,7,0.175252380371
0.2048735,16,0.0105233764648
0.2071565,7,0.448110961914
0.2051894,18,0.0104187011719
0.2030154,7,0.309760131836
0.2377885,20,0.157951049805
0.2029006,7,0.0868615722656
0.2580861,11,0.498444824219
0.2036899,10,0.122002563477
0.2029237,7,0.240584716797
0.2041318,12,0.0102691650391
0.2031846,8,0.0108074951172
0.2028998,7,0.125292358398
0.2031809,8,0.0799829101562
0.20413,12,0.0844989013672
0.2029023,7,0.0484307861328
0.20295,7,0.271329345703
0.2036863,10,0.0621282958984
0.2029085,7,0.205997009277
0.2029043,7,0.0105084228516
0.2029,7,0.140664672852
0.2031909,8,0.18121887207
0.2029,7,0.138810424805
0.2029011,7,0.163723144531
0.2029042,7,0.0115252685547
0.2028999,7,0.13637298584
0.2029026,7,0.0415072631836
0.2029001,7,0.102233886719
0.2029031,7,0.0330584716797
0.2029056,7,0.194467773438
0.2029,7,0.140918884277
0.2029042,7,0.0107626342773
0.2029012,7,0.0714892578125
0.2028999,7,0.108125610352
0.2029003,7,0.148350830078
0.2029124,7,0.217526245117
0.2029001,7,0.144732055664
0.2029042,7,0.0110168457031
0.2029019,7,0.0561169433594
0.2028999,7,0.113763122559
0.2029039,7,0.0176861572266
0.2029041,7,0.186781616211
0.2029005,7,0.156036987305
0.2028998,7,0.130032653809
